,country,lastpage,CShr1,CShr2,CSexpertise1,CSexpertise2,CSexpertise3,CSexpertise4,CSfinance1,CSfinance2[private_foundations],CSfinance2[donations],CSfinance2[national_public_funds],CSfinance2[corporate_sponsorship],CSfinance2[international_public_funds],CSfinance2[other],CSfinance2other,CSfinance3,CSfinance4,CSfoi1,CSfoi2,CSfoi3,CSfoi4,CSfoi5[not_aware],CSfoi5[not_covered],CSfoi5[too_time_consuming],CSfoi5[other],CSfoi5[dont_know],CSfoi5[prefer_not_to_say],CSfoi5other,CSpreselection,CScampact1[1],CScampact1[2],CScampact1[3],CScampact1[4],CScampact1[5],CScampact2[media_contributions],CScampact2[own_publications],CScampact2[petitions_open_letters],CScampact2[public_events],CScampact2[collaborations],CScampact2[demonstrations],CScampact2[social_media],CScampact2[advertising],CScampact2[volunteer_activities],CScampact2[providing_technical_tools],CScampact2[support_for_eu_campaigns],CScampact2[other],CScamptrans1,CScamptrans2,CScampimpact1[increased_awareness],CScampimpact1[policies_reflect_demands],CScampimpact1[created_media_attention],CScampimpact1[achieved_goals],CScampimpact2,CSadvocact1[1],CSadvocact1[2],CSadvocact1[3],CSadvocact1[4],CSadvocact1[5],CSadvocact2[research],CSadvocact2[consultations],CSadvocact2[briefings],CSadvocact2[expert_events],CSadvocact2[participation_in_fora],CSadvocact2[legal_opinions],CSadvocact2[informal_encounters],CSadvocact2[other],CSadvoctrans1,CSadvoctrans2,CSadvocimpact1[increased_awareness],CSadvocimpact1[policies_reflect_recommendations],CSadvocimpact1[more_informed_debates],CSadvocimpact1[achieved_goals],CSadvocimpact2,CSlitigateact1[1],CSlitigateact1[2],CSlitigateact1[3],CSlitigateact1[4],CSlitigateact2[initiating_lawsuit],CSlitigateact2[initiating_complaint],CSlitigateact2[supporting_existing_legislation],CSlitigateact2[other],CSlitigatecost1,CSlitigatecost2,CSlitigatecost3,CSlitigatetrans1,CSlitigatetrans2,CSlitigateimpact1[increased_awareness],CSlitigateimpact1[changed_the_law],CSlitigateimpact1[amendments_of_the_law],CSlitigateimpact1[revealed_new_information],CSlitigateimpact1[achieved_goals],CSlitigateimpact2,CSprotectops1[sectraining],CSprotectops1[e2e],CSprotectops2,CSprotectops3[encrypted_email],CSprotectops3[vpn],CSprotectops3[tor],CSprotectops3[e2e_chat],CSprotectops3[encrypted_hardware],CSprotectops3[2fa],CSprotectops3[other],CSprotectops3other,CSprotectops4,CSprotectleg1,CSprotectleg2,CSprotectleg2no,CSprotectleg3[free_counsel],CSprotectleg3[cost_insurance],CSprotectleg3[other],CSconstraintinter1,CSconstraintinter4[police_search],CSconstraintinter4[seizure],CSconstraintinter4[extortion],CSconstraintinter4[violent_threat],CSconstraintinter4[inspection_during_travel],CSconstraintinter4[detention],CSconstraintinter4[surveillance_signalling],CSconstraintinter4[online_harassment],CSconstraintinter4[entry_on_deny_lists],CSconstraintinter4[exclusion_from_events],CSconstraintinter4[public_defamation],CSconstraintinter5[unsolicited_information],CSconstraintinter5[invitations],CSconstraintinter5[other],CSconstraintinter6[gender],CSconstraintinter6[political],CSconstraintself1[avoid],CSconstraintself1[cancelled_campaign],CSconstraintself1[withdrew_litigation],CSconstraintself1[leave_profession],CSconstraintself1[other],CSconstraintself1other,CSattitude1,CSattitude2,CSattitude3[rule_of_law],CSattitude3[civil_liberties],CSattitude3[effectiveness_of_intel],CSattitude3[legitimacy_of_intel],CSattitude3[trust_in_intel],CSattitude3[critique_of_intel],CSattitude3[prefer_not_to_say],CSattitude4[1],CSattitude4[2],CSattitude4[3],CSattitude4[4],CSattitude4[5],CSattitude4[6],CSattitude5[1],CSattitude5[2],CSattitude5[3],CSattitude5[4],CSattitude5[5],CSattitude5[6],CSattitude6[1],CSattitude6[2],CSattitude6[3],CSattitude6[4],CSattitude6[5],CSattitude6[6],CSgender
CSconstraintinter6[political],0.0,0.0,0.0,0.0,0.0,0.24376442468197346,0.0,0.0,0.0,0.0,0.24843684906532496,0.0,0.0,0.0,0.0,,0.0,0.0,0.1474361952548856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.6504874274551233,,,,,,0.0,0.1652310237152833,0.4162288076288581,0.16523102371528395,0.0,0.4162288076288577,0.4162288076288581,0.0,0.4162288076288581,0.9255675599033469,0.7509208614743234,,0.0,0.9255675599033469,0.1652310237152833,0.8335905948817066,0.1652310237152833,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.7284204081063229,0.0,0.0,0.0,0.3652480120468777,0.0,0.0,0.0,0.3854238300558859,0.0,0.0,0.3826130304804069,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.1882252042942195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375547938735848,,,,,0.0,,,,,,0.3658723763169634,1.0,,,,,0.0
CSconstraintself1[avoid],0.0,,0.16497214695644727,0.2339341151589322,0.0,0.22360054938201948,0.37639464380711707,0.466441436126737,0.36184072899596204,0.0,0.0,0.586290506938055,0.43429715164670407,0.5219379150088725,0.17309798148597297,1.0,0.767501551047209,0.40031738847935094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4190412046980696,0.0,1.0,0.5074688841163092,1.0,1.0,1.0,0.0,0.0,0.19256307683772136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19256307683772136,1.0,,0.0,0.0,0.19256307683772136,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.7332412902676522,0.0,0.0,0.0,0.15259391012378687,0.28932981875629415,0.0,0.8269127761648499,0.15259391012378687,0.0,0.7834425103977743,0.6437935066029455,0.65189466177047,0.721794061769975,1.0,1.0,1.0,,,0.3277942712082898,0.0,1.0,,1.0,0.43502585399940114,0.3277942712082898,0.0,0.0,0.0,0.0,0.11423283970214897,0.0,0.0,1.0,0.3994034498015802,0.7604795120277414,0.6559239840686948,0.8194377278063204,0.7351455323040353,0.5489463707140725,0.38237833406935584,0.8765365365379694,0.4999352214715782,1.0,1.0,0.608564019600493,0.15866294795427144,0.48066761177932715,1.0,0.478816506559404,0.43503496339794345,0.0,0.17797122402942656,0.4190412046980696,0.4190412046980696,0.22280996556227783,0.22709730553150237,0.5477418135890396,0.4190412046980696,0.09528709433135518,0.42036814751943347,0.6713874276150704,0.45788635266095495,0.43454271598198735,0.0,0.37718552981135567,0.6201051157823233,0.1761371501313398,0.0,1.0,0.5490268514953385,0.9736108110506642,0.9547183882227327,0.8815244448043713,0.0,0.0,0.12391826083497487,0.10416086002998985,0.10071087535106615,0.23099871310586678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8175241580400409,0.8577392737048781,0.0,0.0,0.0,0.8337162255061086,0.7637708530359559,0.0,0.5557996263902734,0.0,0.0,0.0,0.0,0.4837457395505701,0.24513692736542583,0.0
CSconstraintself1[cancelled_campaign],0.0,,0.42431311923677156,0.0,0.0,0.0,0.0,0.3905626288879676,0.0,0.0,0.6500524443265381,0.42078119354713556,0.364858758756808,0.26862167418423183,0.0,,0.0,0.1805434340729948,0.0,,,,0.19027028849982686,0.0,0.0,0.0,0.19027028849982686,0.19027028849982686,,0.051185208005434864,1.0,1.0,1.0,0.0,0.0,0.19256307683772136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19256307683772136,1.0,,0.0,0.0,0.19256307683772136,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8052125528582769,0.3371375301412077,1.0,,,,,,,,,,,,,,,,,,,,0.6446497422572488,0.30386169170231087,0.17593640328907065,0.7446116872696734,0.699753486419263,0.3710423895337627,0.38816692683390336,0.9596430518753589,0.7176332440566376,1.0,1.0,0.7339452534935031,0.22248140450114695,0.7505298810074085,,0.8086705788153642,0.6555687469452844,0.0,0.29528359471207416,0.19027028849982694,0.19027028849982694,0.0,0.0,0.8159877237379589,0.19027028849982694,0.2502286020474546,0.6687929790608219,0.18040920031888805,0.8838957014056381,0.6751710716158491,0.1376041296002015,0.5821001451612775,0.35436106327098515,0.1695800108347351,0.0,0.5490268514953385,1.0,0.6228241939042807,0.42744110207021624,0.4291592033732318,,0.0,0.2848562574756879,0.0,0.0,0.0,0.0,0.0,0.0,0.19027028849982694,0.0,0.0,0.0,0.7249822275851585,0.47953037338724674,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0
CSconstraintself1[withdrew_litigation],0.0,,0.47337316842285354,0.25329611538411984,0.0,0.0,0.14637476875287547,0.4530075404155443,0.3197634679639968,0.0,0.2158658070101239,0.7012330729262426,0.5600018075334894,0.6352631603800891,0.14335918797048236,,0.7821080673723521,0.4905439653911906,0.0,,,,0.0,0.08875495768164193,0.0,0.08135174661282235,0.4190412046980696,0.0,,0.4430314829993509,1.0,1.0,1.0,0.0,0.0,0.19256307683772136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19256307683772136,1.0,,0.0,0.0,0.19256307683772136,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786790145780558,0.0,0.8269127761648499,0.0,0.0,0.7107206488514562,0.4675875754646464,0.4813739703374051,0.9723706281911932,1.0,,,,,,,,,,,,,,,,,,,,0.4463459514435994,0.7542752635933924,0.0,0.8274489807374019,0.7132231942078355,0.4543737314811552,0.43853114517470004,0.8055230939861805,0.43806564399247083,1.0,1.0,0.7276259386021305,0.29821224425621945,0.5034723984756623,,0.42222165436997444,0.45047999687165347,0.0,0.0,0.4190412046980696,0.4190412046980696,0.2169213911898397,0.22200673461989592,0.5299125780595907,0.4190412046980696,0.09820610547847697,0.3912664189461323,0.6391207579615691,0.5816807122233838,0.39736496344464006,0.21757552897272883,0.3733896119532878,0.35436106327098515,0.0,0.0,0.9736108110506642,0.6228241939042807,1.0,0.9664089332842094,0.4291592033732318,,0.0,0.1510462190890655,0.025679479468578847,0.025679479468578847,0.2265551556683673,0.0,0.0,0.0,0.0,0.0,0.0,0.275694829639542,0.0,0.0,0.0,0.0,0.0,0.0,0.26176992906106095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSconstraintself1[leave_profession],0.0,,0.2695441457746846,0.0,0.0,0.1847090860132783,0.3443317269817144,0.2549414481528583,0.29817668396183516,0.0,0.0,0.5399248895404104,0.4080571918133511,0.49794528946964617,0.0,1.0,0.0,0.19776614079690155,0.0,0.41622880762885733,0.0,0.24235236326996829,0.0,0.0,0.0,0.18340469762605377,0.304413616828101,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.19256307683772136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.19256307683772136,1.0,,0.0,0.0,0.19256307683772136,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8786790145780558,0.0,0.8269127761648499,0.0,0.0,0.7107206488514562,0.4675875754646464,0.4813739703374051,0.9723706281911932,1.0,1.0,1.0,1.0,1.0,0.39205514196107805,0.0,0.7105646865198031,,0.5312208754936204,0.26969270172724963,0.5140957554346745,0.0,0.0,0.0,0.0,0.721794061769975,0.0,0.0,1.0,0.20830779563578633,0.6088626736747568,0.5787830083578085,0.4722384261865438,0.0,0.35223879548569564,0.2583888810592584,0.6189305043401273,0.36226550496290605,1.0,1.0,0.2974716880619399,0.3536972825226482,0.5344901829905665,1.0,0.3424478907805249,0.311023883870446,0.0,0.0,0.304413616828101,0.304413616828101,0.5098893290346549,0.5117930946123962,0.43690796199549514,0.304413616828101,0.13337499140496045,0.3667000591764798,0.3433260527241043,0.3751881490999196,0.3761164699130881,0.13337499140496045,0.2025771464213451,0.6201051157823233,0.0,0.0,0.9547183882227327,0.42744110207021624,0.9664089332842094,1.0,0.4291592033732318,,0.23816506670932733,0.0,0.0,0.27573078085101216,0.12295426557935422,0.1613696646733628,0.12295426557935422,0.0,0.0,0.0,0.0,0.26253931352261267,0.0,0.0,0.0,0.0,0.6042448276015748,0.0,0.5684500483156464,0.0,0.0,0.0,0.0,0.6353719475706167,0.0,0.5526202338765611,0.0,0.0
CSconstraintself1[other],0.2611735369904599,,0.0,0.15259391012378715,0.6746492869307343,0.0,0.4669897919107595,0.0,0.3493758461208212,0.765975405640848,0.0,0.4525547335857458,0.13789301836522536,0.8784702766962685,0.9231540621937097,0.0,0.6998160964833194,0.0,0.11423283970214825,,,,0.0,0.0,0.0,0.4669897919107595,0.11423283970214825,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,0.9255675599033469,0.8984518168757747,0.26140829983197084,0.0,,0.5982594463759486,0.26140829983197117,0.8984518168757746,1.0,0.5982594463759483,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.07662637172848609,0.0,0.0,0.0,0.7546922225636095,0.5865077068277359,0.0,0.6365408990434674,0.3912272669477892,1.0,0.0,0.0,0.46316218819223104,0.6391277789921725,1.0,0.0,0.0,0.5818513759616689,0.6437935066029453,0.11423283970214825,0.11423283970214825,0.11423283970214825,0.11423283970214825,0.6180268699342132,0.11423283970214825,0.6180268699342132,0.4813739703374051,0.5940728095865686,0.8902759988354708,0.0,0.4291592033732318,0.6391277789921729,0.8784702766962685,0.3277942712082906,,0.8815244448043713,0.4291592033732318,0.4291592033732318,0.4291592033732318,1.0,,0.0,0.0,0.0,0.11423283970214897,0.11423283970214866,0.0,,0.0,,0.0,0.14792456652297487,0.0,0.0,0.725173601237873,0.0,0.0,0.0,0.0,0.6966648801744861,0.0,1.0,0.0,0.4752735275581097,0.3639966530944859,0.0,0.0,0.34585374552580117,0.3277942712082898
CSconstraintself1other,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,1.0,0.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
CSattitude1,0.3937483151773722,,0.19344971748015144,0.0,0.0,0.5748651887811458,0.3847574252946083,0.2894816969534185,0.2819706153790247,0.0,0.813889097780389,0.0,0.0,0.0,0.20285056418491348,1.0,0.5974938959147933,0.0,0.0,0.0,0.4162288076288591,1.0,0.0,0.0,0.0,0.0,0.0,0.49422684985381005,1.0,0.42825202602461127,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31035732554233963,0.0,0.7036475986672047,0.7036475986672047,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.9477118256769098,0.0,0.0,0.8902759988354708,0.6259612042071376,0.0,0.5940728095865686,,0.4813739703374051,0.0,0.4813739703374051,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.7107206488514561,0.6729385534469172,0.0,1.0,0.7127484057658559,0.0,0.0,0.4040261328626848,0.0,0.0,0.36399665309448614,0.5526202338765613,0.5382515354912946,0.9373038052640573,1.0,0.0,0.0,0.265472063317689,0.2575340588263545,0.3252300789823528,0.0,0.11129047773558383,0.0,0.0,1.0,1.0,0.2109952602244326,0.0,0.5633164174864931,1.0,0.0,0.49981157676759824,0.0,0.3734249762309379,0.0,0.0,0.31720106805113985,0.3520819625682825,0.0,0.0,0.0,0.0,0.0,0.0,0.3114036231101881,0.3766375082604432,0.5770750848669283,0.0,0.46433526271965814,0.1882252042942195,0.0,0.0,0.0,0.23816506670932733,0.0,0.0,1.0,0.8188139885247367,0.5743374205190233,0.0,0.0,0.0,0.0,0.0,0.49422684985380966,0.0,0.35630751033455393,0.1872334270589756,0.3738768339194998,0.0,0.0,0.30418161612267763,0.0,0.4550672897638126,0.6609133448155106,0.6112731549433854,0.6410203092696369,0.0,0.0,0.0,0.7932811628729117,0.15385868764882554,0.0,0.19335152452475846
CSattitude2,0.22092326708946988,,0.0,0.10491180321283872,0.0,0.6346499286335847,0.6489561923837867,0.36413405934736426,0.30000330679596077,0.0,0.22195452180823616,0.0,0.4473885815213032,0.0,0.0,1.0,0.9391131330136185,0.2149796868171545,0.5032051026073584,0.0,0.8415597484630667,0.42276921142636564,0.839300041882857,0.0,0.0,0.0,0.0,0.0,1.0,0.3816917615674378,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.31035732554233963,0.31035732554233963,0.7036475986672047,0.0,0.7036475986672047,1.0,0.0,1.0,0.0,0.0,0.31035732554233963,0.42276921142636614,1.0,0.0,0.7036475986672047,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.42915920337323177,0.678343577776911,0.0,0.0,0.713003421520563,0.0,0.0,0.805212552858277,0.8052125528582769,0.28390503107524157,0.22302753686216395,0.8052125528582769,0.3371375301412077,1.0,1.0,1.0,1.0,1.0,0.6798992043289821,0.6967448579636122,0.6967448579636122,1.0,0.656895617329507,0.0,0.4566099723331733,0.3751881490999199,0.0,0.0,0.5063939160452071,0.39906311428333846,0.3501901384943107,0.5292566546158757,1.0,0.8473232103847319,0.4492637187857465,0.2743943650133078,0.5556777955415227,0.5950571384063861,0.45412537380461265,0.46301004259708706,0.48282622926974816,0.7906162810224782,1.0,,0.0,0.5400717067619656,0.8344245630585749,1.0,0.687111960834271,0.7002164566727569,0.7585100270720048,0.6577937002463299,0.839300041882857,0.839300041882857,0.45395968560337,0.4764499216054853,0.5819081693282506,0.839300041882857,0.6071652561193647,0.8459595970411825,0.2679140304830465,0.740006351814829,0.8003787919513144,0.7442314664411859,0.7936825211317567,0.5427888094720279,0.0,0.0,0.12391826083497487,0.2848562574756879,0.1510462190890655,0.0,0.0,,0.8188139885247367,1.0,0.0,0.0,0.48850378971623554,0.0,0.0,0.0,0.0,0.2444136600525766,0.19528958213691802,0.0,0.0,0.5015825696553333,0.7148519832415466,0.0,0.0,0.0,0.3552671986967472,0.0,0.0,0.0,0.45428052488911463,0.0,0.4797434695908202,0.0,0.7100949126278339,0.0
CSattitude3[rule_of_law],0.03840234677718832,0.664691527508466,0.0,0.0,0.13137281220061595,0.0,0.17516628909141585,0.0,0.3327823118781535,0.2335684546893165,0.0,0.38823461514649826,0.1623640180349622,0.0,0.6592179687941885,,1.0,0.19573861005965668,0.0,0.0,0.19256307683772136,0.0,0.0,0.38771059384995515,0.0,0.0,0.0,0.0,1.0,0.18492738195200256,0.0,0.0,0.0,0.0,0.0,0.14279241178294733,0.0,0.47525707236588605,0.0,0.0,0.47525707236588566,0.0,0.0,0.4650638764335375,0.0,0.0,0.0,0.36274761480394485,0.0,0.0,0.0,0.43280586674840765,0.4650638764335375,0.0,1.0,1.0,1.0,1.0,0.0,0.22536215796911946,0.0,0.0,0.24134332167616274,0.3464178955604522,0.0,0.0,1.0,0.606828998314267,0.0,0.8228211216906627,0.0,0.013791353538287473,0.0,1.0,,,,,0.3277942712082898,0.0,0.0,,0.0,0.43502585399940114,0.0,0.0,0.0,0.0,0.11423283970214897,0.11423283970214897,0.0,0.0,,0.0,0.10996846780499371,0.13099570901506122,0.28880112456707574,0.0,0.24782985054105208,0.0,0.0,0.0,0.0,,0.2981571708851924,0.0,0.3499274514693372,1.0,0.0,0.0,0.42459530523651523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416086002998985,0.0,0.025679479468578847,0.0,0.0,,0.5743374205190233,0.0,1.0,0.8345731316884076,0.0,0.0,0.0,0.5529532243717914,0.0,0.3402777594938224,0.3444550449289064,0.0,0.5309688683985379,0.7952763176041332,1.0,0.20822360409771237,0.0,0.8595709053209638,0.0,0.5977829613200348,0.0,0.0,0.0,0.37899022866488996,0.0,0.814980274374846,0.0,0.0
CSattitude3[civil_liberties],0.0,0.664691527508466,0.0,0.0,0.20450210972684063,0.0,0.523399370595757,0.0,0.0,0.48027373375007676,0.0,0.0,0.0,0.0,0.20132967512746405,,0.18071950807499446,0.2645779496722227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.4058478641940128,1.0,0.272956462231113,0.0,0.0,0.0,0.744868812418754,0.0,0.0,0.0,0.0,0.2634202683206114,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3676617298026127,0.3828346323176479,0.4508256014492086,0.5257443895073525,0.0,0.0,0.0,0.0,0.0,0.7023839207053426,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.05445013129017653,0.0,0.744868812418754,0.2559126938786614,0.4291592033732315,0.11423283970214897,0.0,0.0,1.0,0.26332432251959303,0.10996846780499371,0.0,0.0,0.26162141768541525,0.48068198524005457,0.0,0.0,0.2831978034641236,0.0,1.0,0.0,0.0,0.3499274514693372,1.0,0.48482048754186413,0.39852601218312783,0.7139833538265068,0.0,0.0,0.0,0.5187677248797615,0.5277690833054548,0.836359695918301,0.0,0.0,0.5357346110613752,0.04669908322345087,0.5310880265719239,0.5818319038310444,0.5818319038310444,0.3224783195228173,0.35436106327098515,0.0,0.0,0.10071087535106615,0.0,0.025679479468578847,0.27573078085101216,0.11423283970214897,,0.0,0.0,0.8345731316884076,1.0,0.0,0.0,0.0,0.8972589631687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5506246916562461,0.8595709053209638,0.0,0.0,0.0,0.0,0.29258012339771866,0.4425783772621696,0.0,0.8624168939123943,0.03864283358132352,0.2542883687798721
CSattitude3[effectiveness_of_intel],0.0,0.0,0.0,0.3408213583874985,0.31403656122158086,0.17435634764351582,0.0,0.0,0.0,0.17985404747259587,0.0,0.29187380807487795,0.3635697651459883,0.5711880367830391,0.6213252596083976,,1.0,0.1986097364508925,0.0,,,,0.443229907146616,0.0,0.0,0.0,0.443229907146616,0.0,1.0,0.10230711711892797,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.39532383356941625,0.0,0.0,0.0,0.313609979010486,0.6234663606731731,0.0,0.0,0.0,0.0,0.0,0.42570714796610465,0.47642289109199276,0.7715508476629431,1.0,,,,,,,,,,,,,,,,,,,,0.8671404896135577,0.4242349013774894,0.0,0.8350430675356103,0.846628337368673,0.8777077765972473,0.5273059868357505,0.8269515551625382,0.5342894025462793,0.0,1.0,0.8085692388520931,0.2916229931369768,0.8511470631719582,1.0,0.8774172076509588,0.8774172076509588,0.7284204081063229,0.0,0.38227410825926994,0.38227410825926994,0.0,0.0,0.9650418078748356,0.38227410825926994,0.6372903926329722,0.8456891456053512,0.23312652797328462,0.8492430508956176,0.9335113487133437,0.9650418078748356,0.8243353548280489,0.35436106327098515,0.3742483159154212,0.0,0.23099871310586678,0.0,0.2265551556683673,0.12295426557935422,0.11423283970214866,,0.0,0.48850378971623554,0.0,0.0,1.0,0.5275161255079511,0.21322543082299542,0.0,0.443229907146616,0.3486919625760329,0.22188618597072007,0.0,0.0,0.47953037338724674,,0.0,0.0,,,,,0.0,0.0,0.0,,,,0.4205614769766561
CSattitude3[legitimacy_of_intel],0.11741590271806374,0.0,0.367898003074265,0.11048508175950286,0.5240656334680259,0.2643463196879168,0.0,0.11966462193524816,0.0,0.0,0.0,0.3534688989904765,0.5060645753354998,0.489524762695039,0.4625663379276303,,0.4645838827466981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,1.0,0.0,0.0,0.30238178658618936,0.0,1.0,1.0,0.43502585399940114,1.0,0.43502585399940114,0.0,0.0,0.3023817865861897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,0.12060643485079629,0.2515174128687432,0.0,0.0,0.29610969327871567,0.0,0.0,1.0,0.0,0.0,0.0,0.26635049416183665,0.0,0.2812109462919894,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.43502585399940114,0.0,0.0,0.0,0.0,0.11423283970214897,0.3277942712082898,0.0,0.0,1.0,0.3684343713446477,0.29162413271649174,0.0,0.36841862604667364,0.47109139859966376,0.35976924839078733,0.32940673308947954,0.41643216554244245,0.42402089324100817,0.0,1.0,0.2589275977486519,0.11463706445806199,0.3027916510313728,1.0,0.3946094114795634,0.29304157629711985,0.0,0.0,0.0,0.0,0.42499087266370084,0.437264695027618,0.4201104358152975,0.0,0.0,0.41565288355795166,0.030827130481392215,0.49611121377446493,0.4201104358152975,0.7184115594018055,0.0,0.14796139056012175,0.0,0.0,0.0,0.0,0.0,0.1613696646733628,0.0,,0.0,0.0,0.0,0.0,0.5275161255079511,1.0,0.0,0.0,0.0,0.3343447765201362,0.0,0.1490237598293415,0.0,0.0,0.0,0.0,0.5093487855933083,0.6207881305041013,0.7637708530359559,0.5977829613200344,0.0,0.0,0.0,0.4524894031926074,0.1628982663124789,0.4837457395505701,0.0,0.20047548138312982
CSattitude3[trust_in_intel],0.06718738120417816,0.0,0.0,0.0,0.0,0.17435634764351582,0.0,0.0,0.0,0.0,0.0,0.386915319040254,0.0,0.0,0.8110039041353925,,0.0,0.0,0.0,0.0,0.0,0.0,0.443229907146616,0.0,0.0,0.0,0.443229907146616,0.0,,0.21019539468084375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.43502585399940114,0.05445013129017653,0.8052125528582769,0.0,0.0,0.0,1.0,0.3924741935126411,0.8052125528582769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6189198726422485,0.6628237732652805,,0.11897032949524823,0.6479985054871247,,0.3332119650165768,0.38227410825926994,0.38227410825926994,0.0,0.0,0.08529105080184692,0.38227410825926994,0.49422684985380966,0.4779526441983697,0.0,0.0,0.4814393802023824,0.9335113487133437,0.5054250776507488,,0.3742483159154212,0.0,0.0,0.0,0.0,0.12295426557935422,,,0.0,0.0,0.0,0.0,0.21322543082299542,0.0,1.0,0.0,0.443229907146616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26176992906106095,0.0,0.0,0.09375547938735848,0.0,1.0,0.0,0.0,0.0,0.0
