,country,lastpage,MShr1,MShr2,MShr3[daily_newspaper],MShr3[weekly_newspaper],MShr3[magazine],MShr3[tv],MShr3[radio],MShr3[news_agency],MShr3[online_stand_alone],MShr3[online_of_offline],MShr4,MSexpertise1,MSexpertise2,MSexpertise3,MSexpertise4,MSfinance1,MSfinance2,MSfoi1,MSfoi2,MSfoi3,MSfoi4,MSfoi5[not_covered],MSfoi5[too_expensive],MSfoi5[too_time_consuming],MSfoi5[afraid_of_data_destruction],MSfoi5[other],MSfoi5other,MSapp1,MSapp2,MSsoc1,MSsoc2,MSsoc4,MSsoc5[follow_up_on_other_media],MSsoc5[statements_government],MSsoc5[oversight_reports],MSsoc5[leaks],MSsoc5[own_investigations],MSsoc5[dont_know],MSsoc5[other],MSsoc5other,MSsoc6[national_security_risks],MSsoc6[intelligence_success],MSsoc6[intelligence_misconduct],MSsoc6[oversight_interventions],MSsoc6[oversight_failures],MSsoc6[policy_debates_leg_reforms],MSsoc6[other],MSsoc6other,MStrans1,MStrans2,MStrans3,MSimpact1[above_avg_comments],MSimpact1[above_avg_shares],MSimpact1[above_avg_readers],MSimpact1[letters_to_the_editor],MSimpact1[follow_up_by_other_media],MSimpact1[other],MSimpact1other,MSimpact1[none_of_the_above],MSimpact1[dont_know],MSimpact2[diplomatic_pressure],MSimpact2[civic_action],MSimpact2[conversations_with_government],MSimpact2[official_inquiries],MSimpact2[government_statements],MSimpact2[conversations_with_intelligence],MSimpact2[dont_know],MSimpact2[prefer_not_to_say],MSimpact2[other],MSimpact2other,MSimpact2[none_of_the_above],MSprotectops1[sectraining],MSprotectops1[secure_drop],MSprotectops1[e2e],MSprotectops2,MSprotectops3[encrypted_email],MSprotectops3[vpn],MSprotectops3[tor],MSprotectops3[e2e_chat],MSprotectops3[encrypted_hardware],MSprotectops3[2fa],MSprotectops3[secure_drop],MSprotectops3[other],MSprotectops3other,MSprotectops4,MSprotectleg1,MSprotectleg2,MSprotectleg3[free_counsel],MSprotectleg3[cost_insurance],MSprotectleg3[other],MSprotectleg3other,MSprotectleg4[free_counsel],MSprotectleg4[cost_insurance],MSprotectleg4[other],MSprotectleg5,MSprotectrta1,MSprotectrta2,MSprotectrta3,MSprotectrta4,MSprotectrta5,MSprotectrta6,MSconstraintcen1,MSconstraintcen2,MSconstraintcen3,MSconstraintcen5,MSconstraintcen5spec,MSconstraintinter1,MSconstraintinter2,MSconstraintinter4[extortion],MSconstraintinter4[violent_threat],MSconstraintinter4[inspection_during_travel],MSconstraintinter4[surveillance_signalling],MSconstraintinter4[online_harassment],MSconstraintinter4[entry_on_deny_lists],MSconstraintinter4[exclusion_from_events],MSconstraintinter4[public_defamation],MSconstraintinter5[unsolicited_information],MSconstraintinter5[invitations],MSconstraintinter5[other],MSconstraintinter5other,MSconstraintinter6[political],MSconstraintinter6[religious],MSconstraintinter6[other],MSconstraintinter6other,MSconstraintself1[avoid],MSconstraintself1[change_focus],MSconstraintself1[change_timeline],MSconstraintself1[abandon],MSconstraintself1[leave_profession],MSconstraintself1[other],MSconstraintself1other,MSattitude1,MSattitude2,MSattitude3[rule_of_law],MSattitude3[civil_liberties],MSattitude3[effectiveness_of_intel],MSattitude3[legitimacy_of_intel],MSattitude3[trust_in_intel],MSattitude3[critique_of_intel],MSattitude3[prefer_not_to_say],MSattitude4[1],MSattitude4[2],MSattitude4[3],MSattitude4[4],MSattitude4[5],MSattitude4[6],MSattitude5[1],MSattitude5[2],MSattitude5[3],MSattitude5[4],MSattitude5[5],MSattitude5[6],MSattitude6[1],MSattitude6[2],MSattitude6[3],MSattitude6[4],MSattitude6[5],MSattitude6[6],MSgender
MShr3[online_stand_alone],0.0,0.21736317410732298,0.18408850532374882,0.2882228264891877,0.06107001024525281,0.1102047667462218,0.0,0.27687520106689645,0.0,0.0,1.0,0.27687520106689645,0.1131786344596023,0.0,0.24165947752602648,0.2255855533894144,0.06374689586317529,0.0,0.6219820829339753,0.0,0.0,0.2757307808510124,0.0,0.2132157924107595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17831584073657036,0.0,0.0,0.0,0.0,0.0,0.044144196974189004,0.0,0.2369561774237173,1.0,0.0,0.16852031535986547,0.0,0.0,0.0,0.0,0.3474372713058358,,0.1814525374299895,0.37630948532500347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12392749493001194,0.0,0.0,0.0,0.0,0.0,0.21285339735443473,0.0,0.1102047667462218,1.0,0.0,0.12482921651623813,0.26993622788105354,0.0,0.0,0.14552002350759874,0.0,0.3154679007853979,0.0,0.0,0.6216832047532771,0.36915794910438726,0.0,0.0,0.0,0.6934817299804508,0.6022264930278755,0.6567191114720647,0.8987901571326317,0.0,0.0,0.39784337818255877,0.24253300025340677,0.48079574965187927,0.32666664191418665,0.0,0.0,0.45724436732810686,0.0,0.199487080390602,0.0,0.0,0.1721531476715399,1.0,0.41919854179260047,,0.0,0.0,0.0,0.0,0.08670200119115574,0.0,0.0,0.0,0.15454088301116753,0.0,0.0,0.0,0.14724598434368563,1.0,0.0,0.0,0.5192756010239159,,0.0,0.12381961433969788,0.26803272027447567,0.17512554759065155,0.0,0.29806478783547014,,0.0,0.14186268837152008,0.0,0.0,0.3474372713058358,0.0,0.0,0.0,0.0,0.0,0.2124580412672493,0.49029933387699265,0.0,0.15162946459506105,0.535941191043802,0.0,0.0,0.8168816483931135,0.0,0.0,0.0,0.7123684045405172,0.22693401043138156,0.34721960259134915,0.6180798009239747,0.0,0.0,0.03069638042465735
MShr3[online_of_offline],0.0,0.3228565968489303,0.0,0.4426691663234833,0.0,0.0,0.0,0.39356342749703965,0.2921736932831617,0.21425096241170652,0.27687520106689645,1.0,0.0,0.3334747297033974,0.15357544313134786,0.17616482713203893,0.0,0.5065433530697676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,0.0,0.0,0.0,0.36600719667289977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.0,,0.3056634766122925,0.19619798609006298,0.0,0.0,0.23977679605642171,0.154626590164619,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4530996670854278,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.042123363989470995,0.05310364816859749,0.0824368669575821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.9613837091278508,0.0,0.4082591341710345,0.0,0.0,,0.7123720524379071,0.0,0.0,0.0,0.0,0.0,0.1925630768377215,0.0,0.0,0.0,0.0,0.0,0.0,0.3023817865861898,0.0,0.3993743244409187,0.0,0.19027028849982686,0.19027028849982686,0.0,0.0,0.12125497530920346,0.0,0.0,0.0,0.0,0.34254293501720473,,,0.0,0.19027028849982686,0.0,,0.0,0.0,0.0,0.06139671918938684,0.0,0.0,,0.36268841620804904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21425096241170652,0.5620737844834877,0.0,0.0,0.0,0.0,0.0,0.0,0.7720507946454342,0.8225085384042372,1.0,0.0,1.0,0.726752835025849,0.044662625415122864,0.0,1.0,0.3023817865861898,0.0,0.0
MShr4,0.0,0.6057238580904901,0.1530961968119697,0.0,0.19463996521786306,0.0,0.0,0.0,0.2422542830441495,0.0,0.1131786344596023,0.0,1.0,0.4828251679966705,0.7673280374924144,0.5684844894778432,0.6762823637811788,0.3609468514235833,0.15884845260294017,0.3064969087695952,0.39129492387747195,0.0,0.0,0.0,0.0,0.42075243654876743,0.0,0.550204000346649,0.550204000346649,0.41927162780373345,0.3413639594412611,0.0,0.0,0.7983109038005292,0.0,0.0,0.0,0.0,0.3341501323508171,0.38633465468514727,0.0,1.0,0.0,0.31062247674519944,0.32950091197125925,0.0,0.14341987437464387,0.21972377432580495,0.0,1.0,0.6764075397531619,0.0,0.5458611171736089,0.06110748029738356,0.0,0.06110748029738356,0.280011054651853,0.0,0.0,1.0,0.1887769137215131,0.19484442529296997,0.0,0.0,0.350157917775421,0.0,0.0,0.06963826247760072,0.0,0.0,0.28001105465185316,,0.0,0.0,0.0,0.0,0.0,0.0,0.23123035130775285,0.0,0.0,0.0,0.0,0.3707995568519608,0.0,0.0,0.48004727117497303,0.6362003656574637,0.0,0.0,0.0,0.0,0.0,0.0,0.5698225535925948,0.0,0.4753209090062234,0.6001597254601279,0.31035732554233963,0.5705224148255472,0.0,0.0,0.3459516978182544,0.7089769376717837,0.14121963431760542,0.0,0.16690362743721826,0.0,0.0,0.2625895937504337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18579518653962462,0.5460338595071594,1.0,0.0,0.0,0.0,0.0,0.38551189599239544,0.06644909976829268,0.0,0.41755022165272876,0.3710215282949788,0.4256992090261667,,0.0,0.0,0.2621674826974015,0.3680470087772108,0.13984462203298248,0.0,0.0,0.2932286510009943,0.0,0.0,0.0,0.2427197735593977,0.4734367779540293,0.7518394725019085,0.0,0.1631862038343836,0.5873918439895986,0.0,0.36983186824602476,0.9673623738118929,0.4820556055636448,0.24209627823399787,0.0,0.0,0.5866419888560298,0.8984518168757746,0.0,0.0
MSexpertise1,0.4237281904426376,0.5371282831528589,0.5734096750412445,0.0,0.0,0.16282950054329054,0.7977503028767421,0.0,0.558481585260291,0.0,0.0,0.3334747297033974,0.4828251679966705,1.0,0.4163113818055885,0.0,0.6085021802468679,0.346123820963962,0.0,0.0,0.0,0.0,0.8081427632320336,0.30900709562634743,0.0,0.0,0.0,0.391600002596343,0.391600002596343,0.0,0.275599994010541,0.8362644447789784,0.7485860195472904,0.15961321991556915,0.5143019062051956,0.3602162714991449,0.2656447763505175,0.0,0.1884402066934446,,0.415449369380794,1.0,0.0,0.0,0.20105044210773357,0.3183503590889483,0.2153879947044577,0.17426947074111343,0.16282950054329037,1.0,0.3105377492828053,0.0,0.0,0.0,0.43233448387324275,0.0,0.18538404853931353,0.0,0.6770430094209134,1.0,0.0,0.0,0.0,0.0,0.2951165823493469,0.0,0.4573774839935527,0.41654151462037203,0.0,0.0,0.18538404853931376,1.0,0.0,0.0,0.0,0.0,0.0,0.3144332764896003,0.4138453287401705,0.0,0.0,0.0,0.0,0.0,0.8115320686123293,0.0,0.5267813819487238,0.41156204104828575,0.0,0.07373934600039551,0.7615438478142763,0.5305987121675797,0.0,0.2840745638883543,0.8169525763989262,0.6120918235358399,0.4796959436445489,0.3901864136021452,0.0,0.5564280476709492,0.0,0.0,0.6696650203371394,0.0,0.44914383504176847,1.0,0.0,0.0,0.6514502193882424,0.0,0.0,0.0,0.0,0.18531984888329453,0.34557718455652203,0.0,0.0,0.5517515427319273,0.8541019173960855,0.45229909019586245,0.4278218814955518,1.0,0.0,0.6561230708533325,0.520212931378493,0.0,0.0,0.0,0.0,0.5700062937430981,0.0,0.0,0.0,0.0,0.8533010197984289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3934508408822662,0.9265321864347426,0.405579983556083,0.0,0.6941442214538737,0.15856370638450834,0.43550322288893595,0.5096505099784692,0.4450780394426158,0.10773787684341746,0.22905864973857296,0.37514758241899276,0.7180358254801316,0.0,0.0
MSexpertise2,0.1876240150935413,0.0,0.3164472649970765,0.4411161964715701,0.28160175032564777,0.0,0.12144580350602036,0.0,0.3280717246295356,0.0,0.24165947752602648,0.15357544313134786,0.7673280374924144,0.4163113818055885,1.0,0.838318131076062,0.0,0.0,0.28863882291765197,0.0,0.0,0.29486831043973877,0.23816506670932652,0.0,0.0,0.13961408961303357,0.0,0.0,0.0,0.18005763191739618,0.04830630046486806,0.6288920780748154,0.47422603832412297,0.5689832323287404,0.3418655441459811,0.24864843911943263,0.20884574162079003,0.0,0.0,0.5324779591377293,0.0,1.0,0.0,0.0,0.20611693251621824,0.0,0.0,0.0,0.12144580350601988,1.0,0.6074850429912104,0.3127713641333608,0.3959908532703093,0.36774173867005144,0.0,0.36774173867005144,0.07462459046680171,0.0,0.07065668496773068,1.0,0.12147617835317227,0.3191046967204478,0.253631962453726,0.0,0.0,0.0,0.0,0.0876119953887878,0.30650092878468616,0.0,0.0,1.0,0.40681091643756245,0.18589952957017045,0.42676124829305234,0.0,0.0,0.37055929477463173,0.46440417218608887,0.33505740207416823,0.0,0.1945072779706449,0.09107031390371649,0.0,0.5610192032499949,,0.28037315162040677,0.3808183078997208,0.0,0.0,0.0,0.24501940757224802,,0.0,0.0,0.0,0.0,0.27236302806644896,0.0,0.9428506971313605,0.0,0.0,0.0,0.303820558834798,0.21266740581633733,0.5730517274580896,0.0,0.0,0.0,0.0,0.0,0.0,0.4058480944012508,0.3116274665565178,0.0,0.0,0.0,0.0,0.0,0.0,0.7352005319898525,1.0,0.0,0.0,0.0,,0.28222038122615106,0.0,0.111346531044746,0.2259418294194586,0.0,0.0,0.0,0.49183271854318567,0.0,0.15620449720107496,0.0,0.0,0.0,0.17496686539593745,0.0,0.0,0.5125370353013979,0.0,0.36544958860576543,0.0,0.0,0.5382515354912949,0.0,0.6708029601058844,0.0,0.0,0.7695763742140719,0.5382515354912949,0.0,0.0,0.0,0.45335335458769166,0.5427888094720281,0.24690071882338535,0.20018467845465898
MSexpertise3,0.4290723847624881,0.0,0.5799805135962479,0.0,0.3138609388719317,0.34654262857872487,0.4499817535502738,0.0,0.0,0.0,0.2255855533894144,0.17616482713203893,0.5684844894778432,0.0,0.838318131076062,1.0,0.16387687948179724,0.16298923519095596,0.26589651435129785,0.0,0.2759869898879184,0.6199673824433061,0.13337499140496045,0.0,0.0,0.1696290702007367,0.0,0.0,0.0,0.35193484162212196,0.22784910943736192,0.0,0.038364597384923926,0.7496550458610673,0.24839108813067073,0.0,0.1225571503893355,0.0,0.263399886525395,1.0,0.18416951029444453,1.0,0.42054273514039836,0.0,0.2891972765472121,0.0,0.23029596332723792,0.08364881353481556,0.0,1.0,0.7983817741653606,0.5687933798653217,0.7154790113799714,0.21784265268408565,0.0,0.0,0.0,0.0,0.16860122841684846,1.0,0.0,0.5561167289804659,0.0,0.0,0.05576570614731705,0.0,0.10279274252869335,0.0,0.444194542504998,0.09934498105643706,0.0,1.0,0.08276653622729446,0.0,0.39394280014232375,0.0,0.37098435931590285,0.0,0.6432413655748241,0.3153533270080756,0.0,0.25907234040947447,0.39579044970922955,0.0,0.0,0.0,0.6675601172109622,0.39400476708170734,0.25879402750453206,0.0,0.0,0.3657735700380393,0.0,0.10575167580057988,0.0,0.0,0.37126172326957085,0.4319503485420488,0.0,0.0,0.07865388393909817,0.0,0.23844053528379824,0.6555708208824886,0.0,0.0,0.8813230306500629,0.0,0.0,0.0,0.0,0.0,0.47461539703697603,0.41622880762885756,0.0,0.0,0.0,0.0,0.0,0.12577162605560813,0.11560639895161169,1.0,0.036298036655658575,0.4803033685128598,0.0,0.0,0.5381200717524192,0.3516995133530445,0.2050910353264395,0.44286874440364454,0.19727531767322373,0.28571775476250233,0.0,0.0,0.27292170247695874,0.23446532014561372,0.0,0.3504575672754161,0.0,0.0,0.0,0.0,0.5556743793755347,0.0,0.547894537360623,0.45907615873245744,0.0,0.0,0.43139823668353205,0.443951226906782,0.4189068594151729,0.4129116042812662,0.8900294093053637,0.8968162632391201,0.0,0.0,0.0,0.0,0.0,0.0,0.47049644142775754
MSexpertise4,0.4187366110006126,0.6305158125991628,0.0,0.47208123380087996,0.0,0.0,0.02568032000269572,0.0,0.29655435122479773,0.0,0.06374689586317529,0.0,0.6762823637811788,0.6085021802468679,0.0,0.16387687948179724,1.0,0.29488791518484253,0.0,0.0,0.0,0.0,0.2712381592861933,0.1671219839753555,0.0,0.0,0.0,0.36903016968392127,0.36903016968392127,0.330993036199062,0.34186743701574207,0.11264964275487727,0.0,0.39582556049691253,0.0,0.0,0.0,0.07519562316546853,0.2623830743945614,0.0,0.0,1.0,0.13417784132560015,0.0,0.0,0.09349899309254286,0.07519562316546853,0.20957256344934377,0.0,1.0,0.20054337645204737,0.0,0.5095257833959222,0.0,0.08059621129254833,0.0,0.0,0.3117868965900949,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2622034267502267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5347135804459798,0.0,0.0,0.0,0.0,0.6148825789815724,0.3147046027735903,0.0,0.0,0.4682060910700924,0.0,0.0,0.8661292431659999,0.894306560304386,0.0,0.6404613484904119,0.0602721780106342,0.4572443673281074,0.0,0.41579938915358644,0.0,0.0,0.0,0.0,0.5564280476709507,0.3110692098968108,0.0,0.12483925383137405,0.5201846854407353,0.0,1.0,0.2984427320227203,0.2195692499293997,0.0,0.0,0.15714146128776718,0.0,0.608148224570541,0.18263439458579328,0.0,1.0,0.45258814792728286,0.0,0.18494986710479164,,0.3592046813875663,0.3516995133530448,0.18985435892911473,0.2775565110227241,0.25728341948104405,0.0,0.0,0.1615218924214356,0.0,0.2094650433419263,0.09243940843833229,0.4048911102213385,0.22438204982580068,0.40813426876096626,0.146555887510248,0.0,0.0,0.19670816528338128,0.0,0.9395217271553047,0.38033550519476,1.0,0.0,0.0,0.2767732370460661,0.0,0.0,0.3275517749624314,0.0,0.0,0.0,0.0,0.0,0.7344722683184921,0.0
MSfinance1,0.0,0.0,0.30584312656885654,0.06958940238182687,0.0,0.0,0.0,0.0,0.0,0.4255258112779409,0.0,0.5065433530697676,0.3609468514235833,0.346123820963962,0.0,0.16298923519095596,0.29488791518484253,1.0,0.0,0.0,0.28469641058886613,0.0,0.5369167150334141,0.4578124271578534,0.0,0.7277067390807346,0.2549903157095585,0.0,0.0,0.5502119065910389,0.6142726183151858,0.0,0.26985194805354906,0.31648727190371,0.0,0.40544761306322663,0.16054545038983833,0.2689611448841026,0.0,0.42552581127794087,0.3616588221648512,1.0,0.0,0.5944721400951303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.35879270044132283,0.24778495676100198,0.0,0.0,0.0,0.5314191861049778,0.0,0.0,1.0,0.0,0.25853859908739907,0.0,0.0,0.0,0.0,0.6521986770841881,0.39156282456741986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13820330209154924,0.48145898040235424,0.0,0.0,0.0,0.0,0.3252194105068868,0.0,0.0,0.14654586551145737,0.0,0.3603384724110636,0.0,0.0,0.0,0.0,0.4201318628534413,0.6008166515582778,0.0,0.6974107599833477,0.0,1.0,0.5564280476709492,0.0,0.9127292662576353,0.0,0.45026542335226727,0.31022121360222393,0.31425651029830076,0.0,0.0,0.3605521920549153,0.0,0.0,0.7784881081316376,0.0,0.0,0.652696587900994,0.0,0.572538532089334,0.0,0.3471751918861418,0.8401311742015899,0.4278218814955525,1.0,0.7135561253710185,0.0,0.623474629606037,0.0,0.3577787105944287,0.5459231975753831,0.6127779508294925,0.4785289515623237,0.23039948461843232,0.96724751186941,,0.08995349782411653,0.12256308313812958,0.3453231722737086,0.0,0.0,0.0,0.0,0.0,0.42552581127794087,0.0,0.3629965862738143,0.6121027255884632,0.0,0.0,0.20626371176617211,0.0,0.5902557375491208,0.6989141409513177,0.32225013570997,0.9000901934407177,0.0,0.0,0.41485349078718875,0.901214269119944,0.0,0.6746492869307349,0.7708236791484987,0.38219994671072477
MSfinance2,0.018930247278574446,0.0,0.7253490118325552,0.0,0.2924944651215611,0.5073673908697647,0.0,0.19895669531868743,0.0,0.0,0.6219820829339753,0.0,0.15884845260294017,0.0,0.28863882291765197,0.26589651435129785,0.0,0.0,1.0,0.6591112860087209,0.30071261067938587,0.7853264668058765,0.587748089577768,0.0,0.0,0.44179425207509027,0.26649870259054925,0.0,0.0,0.0,0.05729981473775295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5049969394725569,0.0,0.3074212257090826,1.0,0.1835988414146226,0.0,0.5467241208128931,0.0,0.0,0.0,0.2687451937852137,1.0,0.0,0.712152966906809,0.2688907090729935,0.0,0.6247132312799099,0.29146513609663627,0.1870046074485036,0.0,0.0,1.0,0.3455836539766253,0.3234617006789495,0.0,0.0,0.4340291787506519,0.0,0.0,0.0,0.5199827018133905,0.8957700610539695,0.0,1.0,0.0,0.6486878157168826,0.6505481779847327,1.0,0.41450026106943766,0.5900448400896183,0.7507543489918687,0.7096464143664721,0.6535596293478042,0.8864056759013703,0.916544899227745,0.7694543830670312,0.3648312708116209,0.0,0.1904471897469755,0.0,0.8673021515918509,0.3130948946229326,0.0,0.2541801066486871,0.0,0.2345767905117926,0.0,0.2988877232015516,0.2365598608831144,0.7418906550234319,0.0,0.9428506971313605,0.6728644059491967,0.0,0.0,0.4623424794197733,0.642007504899593,1.0,0.7378775655515323,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2933306822710271,0.18503951375074115,0.7912353833243436,,0.0,0.0,0.44618842894199306,,0.0,0.0,0.3642889898000179,0.0,0.048436547171262216,0.7151302187404105,0.0,0.18895580751706603,0.44244303862111134,0.4107107082721517,0.0,0.0,0.0,0.7477264212320955,0.3399509994150393,0.0,0.36258158760305886,0.0,0.37832308164597317,0.0,0.0,0.0,0.2357726149370212,0.0,0.6838822715199865,0.5744287571690138,0.0,0.909055806323431,0.0,0.10320953570141456,0.0,0.6171400288678791,0.0,0.0,0.18781357359443127
MSfoi1,0.0,0.0,0.43792182394849144,0.0,0.22884180253877784,0.22120288920474365,0.09584216529790192,0.11461188647246445,0.0,0.0,0.0,0.0,0.3064969087695952,0.0,0.0,0.0,0.0,0.0,0.6591112860087209,1.0,,,,0.28401459755587266,0.0,0.2565407970346158,0.0,0.09584216529790252,0.09584216529790252,0.23934313963901774,0.0,0.0,0.0,0.17743951348059978,0.0,0.0,0.0,0.0,0.178620367889385,0.0,0.13387559365319182,1.0,0.06711988064551191,0.0,0.11127575348889591,0.0,0.09314902393887274,0.0,0.0,1.0,0.0,0.9148594105266222,0.0,0.0,0.0,0.0,0.0,0.25444598943358354,0.0,1.0,0.26153835287994726,0.0,0.020440283686783405,0.0,0.0,0.0,0.0,0.0,0.0,0.43660579381495007,0.0,1.0,0.0,0.9607425761416595,0.9305948956718343,1.0,0.07177634569631874,0.6904699353560015,0.9412148470281104,0.9592212015069211,0.9333206623864851,0.6785045959265267,0.6411815997703612,0.7378307396814461,0.25364843448837765,0.0,0.0,0.0,0.28028411368434764,0.23047016022628652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42183293574542985,0.0,0.0,0.936717412709816,0.0,0.0,0.30813785801506266,0.9324629656887884,0.0,0.0,0.0,0.0,0.0,0.037870695769717945,0.037870695769717945,0.33161326939084557,0.0,0.0,0.0,0.7297291859192644,0.0,0.0,0.3681448757175125,0.0,,0.0,0.037870695769717945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25852154872119615,,0.3768700619424708,0.0,0.0,0.030496196386871597,0.0,0.0,0.3742029050796568,0.0,0.0,0.0,0.0,0.0,0.5021605427230181,0.2636969594318894,0.0,0.0,0.0,0.4244172268938549,0.8710692798495873,0.0,0.2273064420767177,0.0,0.0,0.1333483321431662,0.0,0.7509208614743234,0.0,0.0
MSfoi2,0.0,0.0,0.0,0.6541294029934325,,1.0,,0.0,0.0,0.0,0.0,0.0,0.39129492387747195,0.0,0.0,0.2759869898879184,0.0,0.28469641058886613,0.30071261067938587,,1.0,0.626810211245829,0.21813738725934742,,,,,,,0.34433172698171444,0.37379022676413753,0.0,0.4340336340842358,0.0,0.0,0.5525404774481875,0.3912949238774717,0.0,0.0,,0.877966623862576,0.0,0.0,0.0,0.0,0.0,0.5525404774481874,0.0,1.0,,0.33245063126878305,0.0,0.0,0.0,0.0,0.2617699290610609,0.7689433868644472,0.0,0.0,0.0,,0.0,,0.7588789599240975,0.877966623862576,0.6898375455887661,0.4614286633874226,0.891482561031808,0.0,,0.0,,0.0,,0.7036475986672045,,0.22905876404065553,0.0,0.0,0.0,0.0,0.0,0.0,0.18219697392390843,0.9255675599033469,,0.0,0.0,0.3250690424568402,0.7326382132364853,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8335905948817066,0.0,0.0,0.0,0.0,0.8269127761648499,,0.0,1.0,1.0,0.0,0.0,0.5982594463759486,,0.0,0.0,0.36274761480394485,0.36399665309448587,0.5061239341831877,1.0,,0.6001674778168241,0.0,0.8984518168757748,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7588789599240975,0.7588789599240975,0.0,0.4614286633874226,0.0,0.7588789599240975,0.0,0.0,0.5414094686909108,0.5560870696178788,0.9643654050839517,0.5982594463759485,1.0,0.0,0.6842033419139788,0.8383216139094011,0.0,1.0,1.0,0.39657175026465147,0.775059015585527,0.0,1.0,1.0,1.0,0.0
MSfoi3,0.2334644584630006,0.8066181432756169,0.0,0.879479994402952,,1.0,,0.0,0.0,0.0,0.2757307808510124,0.0,0.0,0.0,0.29486831043973877,0.6199673824433061,0.0,0.0,0.7853264668058765,,0.626810211245829,1.0,0.0,,,,,,,0.6819613051544803,0.21184445627315043,0.0,0.20007567598552195,0.0,0.0,0.192563076837721,0.2032443875355817,0.0,0.0,,0.0,,0.0,0.0,0.47138471695972495,0.0,0.34241436936734077,0.0,0.0,,0.20007567598552195,0.20007567598552195,0.0,0.3699770495705797,0.0,0.0,0.37854865041064667,0.0,0.0,,,0.0,,0.0,0.0,0.16627823546057346,0.0,0.2535166190935683,0.0,,0.0,,0.0,,0.17360794365010704,,0.6907143260477506,0.5662290990954576,0.0,0.0,0.0,0.35251080371694854,0.0,0.0,0.0,,0.0,0.2614082998319705,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.5857654863807535,,,0.15157350293620186,,,0.0,0.0,,,,0.0,0.4547635993767579,0.39563583915784517,0.39563583915784517,0.0,1.0,,0.39563583915784517,0.0,0.0,0.32779427120829047,0.32779427120829047,,,0.0,0.39563583915784517,,,0.0,0.0,0.0,0.0,0.29316936614001243,,,0.0,0.0,0.1779795687562043,0.1779795687562043,0.0,0.0,0.0,0.1779795687562043,0.0,0.0,0.5753826040813864,0.0,1.0,0.0,,0.0,0.2634202683206118,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
MSfoi4,0.6343095214769258,0.0,0.0,0.8844022345872087,,0.08135174661282252,,0.17797956875620352,0.0,0.08135174661282252,0.0,0.0,0.0,0.8081427632320336,0.23816506670932652,0.13337499140496045,0.2712381592861933,0.5369167150334141,0.587748089577768,,0.21813738725934742,0.0,1.0,,,,,,,0.8582621517764519,0.0,0.0,0.657979681595914,0.4020470322728235,0.0,0.32779427120828986,0.0,0.0,0.0,,0.0,,0.0,0.0,0.17797956875620344,0.0,0.29588883951129363,0.08456678517951674,0.0,,0.0,0.45572145488180554,0.0,0.0,0.1779795687562043,1.0,0.0,0.0,0.0,0.0,,0.08135174661282188,,0.0,0.0,0.0,0.1779795687562043,0.0,0.08135174661282188,,0.0,,0.43526525828398294,,0.1448439228419163,,0.6101061759820969,0.27881920889425693,0.0,0.0,0.0,0.3872866541942075,0.0,0.4127770531993092,0.0,,0.6626641300733596,0.36399665309448576,0.4020470322728235,0.0,0.0,0.0,,1.0,0.9155388798060144,0.8581012453024298,0.638990732783817,0.41759905755770355,,,0.0,0.16523102371528353,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6822602630882927,0.2032443875355814,0.0,0.19221812552434625,1.0,,0.0,0.0,0.0,,0.37069593774986814,0.37069593774986814,0.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.43526525828398294,0.23134823197849347,0.0,0.0,0.08135174661282188,0.6138457556901196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5187654653458137,0.0,0.8269127761648499,0.0,0.7492615744401865,0.0,0.8335905948817073,0.8269127761648499,0.0,1.0,0.0
